"Yönetici Adı","Yönetici E-posta","GMY","Lokasyon","Çalışan Adı","Çalışan Sicil No","Çalışan Kullanıcı Kodu","Notlar","Eğitim 1 Kodu","Eğitim 1 Adı","Eğitim 1 Kategori"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 173","100173","user173","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 174","100174","user174","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 175","100175","user175","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 176","100176","user176","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 177","100177","user177","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 178","100178","user178","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 179","100179","user179","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 180","100180","user180","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 181","100181","user181","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 182","100182","user182","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 183","100183","user183","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 184","100184","user184","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 185","100185","user185","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 186","100186","user186","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 187","100187","user187","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 188","100188","user188","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 189","100189","user189","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 190","100190","user190","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 191","100191","user191","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 192","100192","user192","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 193","100193","user193","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 194","100194","user194","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 195","100195","user195","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 196","100196","user196","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 197","100197","user197","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 198","100198","user198","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 199","100199","user199","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 200","100200","user200","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 201","100201","user201","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 202","100202","user202","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 203","100203","user203","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 204","100204","user204","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 205","100205","user205","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 206","100206","user206","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 207","100207","user207","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 208","100208","user208","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 209","100209","user209","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 210","100210","user210","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 211","100211","user211","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 212","100212","user212","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 213","100213","user213","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 214","100214","user214","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 215","100215","user215","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 216","100216","user216","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 217","100217","user217","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 218","100218","user218","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 219","100219","user219","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 220","100220","user220","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 221","100221","user221","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 222","100222","user222","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 223","100223","user223","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 224","100224","user224","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 225","100225","user225","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 226","100226","user226","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 227","100227","user227","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 228","100228","user228","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 229","100229","user229","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 230","100230","user230","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 231","100231","user231","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 232","100232","user232","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 233","100233","user233","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 234","100234","user234","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 235","100235","user235","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 236","100236","user236","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 237","100237","user237","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 238","100238","user238","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 239","100239","user239","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 240","100240","user240","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 241","100241","user241","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 242","100242","user242","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 243","100243","user243","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 244","100244","user244","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 245","100245","user245","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 246","100246","user246","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 247","100247","user247","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 248","100248","user248","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 249","100249","user249","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 250","100250","user250","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 251","100251","user251","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 252","100252","user252","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 253","100253","user253","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 254","100254","user254","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 255","100255","user255","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 256","100256","user256","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 257","100257","user257","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 258","100258","user258","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 259","100259","user259","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 260","100260","user260","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 261","100261","user261","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 262","100262","user262","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 263","100263","user263","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 264","100264","user264","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 265","100265","user265","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 266","100266","user266","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 267","100267","user267","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 268","100268","user268","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 269","100269","user269","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
"Test Yonetici","test@example.com","Operasyon","Gebze","Calisan 270","100270","user270","Smoke test","OPR-101","Problem Çözme Teknikleri","Operasyonel Mükemmellik"
